"mz","rt","CAR_MB_1","CAR_MB_2","CAR_MB_3","CAR_NC_1","CAR_NC_2","CAR_NC_3","SampleID","ID","CAR MB fc","CAR MB pvalue"
139.073089599609,2.39330833333333,1660889.75,1684779.25,1407946.5,2413671.75,787228.375,1393772.375,4,428,1.03459288991762,0.92204413880138
139.07529703776,3.78702833333333,4281485.5,4690289,4282469.5,4879472,3608882.5,3868339.75,4,429,1.07263672077991,0.528922895146805
139.075185139974,8.37872833333333,214909.734375,132603.421875,257049.375,330708.5625,168985.71875,281334.28125,4,430,0.774059439407506,0.387450638208783
139.08659362793,1.603105,52368.375,35230.07421875,34989.8828125,277489.25,145484.046875,148068.09375,4,431,0.214675037648459,0.0730668823320058
139.987889607747,2.018335,434233.71875,374793.6875,151098.234375,678112.375,348200.34375,388435,4,432,0.678655019478186,0.32648588103559
140.001958211263,1.34350616666667,103059.953125,87328.3359375,103399.34375,93082.8046875,99032.5859375,123507.3125,6,433,0.930819075762581,0.543160827902338
140.068059285482,8.06957,529185.6875,503331.375,545093.4375,63179.72265625,44625.00390625,238911.203125,3,434,4.55015292035161,0.0188757521389377
140.070576985677,3.86683166666667,318852.15625,11899.7763671875,13262.5244140625,55858.2421875,18171.4296875,31302.890625,1,435,3.26598393570127,0.517911973703022
140.070576985677,3.86683166666667,220923.5625,35691.83984375,28392.0234375,106664.984375,106817.421875,37168.9765625,1,436,1.13706703942044,0.877233329130593
140.07644144694,2.34679166666667,122681.5390625,104498.1640625,97910.3515625,158983.796875,57027.28515625,93492.5703125,4,437,1.05035934867237,0.879779230797531
140.076187133789,7.83732833333333,50996.26953125,93792.2734375,106547.140625,81091.0078125,28483.52734375,98648.046875,3,438,1.20705295814663,0.623510384407999
140.078643798828,3.78990666666667,397942.34375,424743.96875,401302.15625,402217.03125,375787.96875,403781.875,2,439,1.03570998683667,0.320002282933831
140.961710611979,1.74033,49464.78125,64291.14453125,62639.2890625,114752.7109375,86616.2265625,88326.6171875,4,440,0.608898590225283,0.0347634123943884
140.975504557292,1.925345,116600.6875,88989.734375,99938.3515625,352426.40625,152695.078125,222026.265625,4,441,0.420174267798395,0.135938715011256
140.975504557292,1.925345,79240.5234375,49303.91015625,56046.14453125,130094.640625,92728.78125,102744.890625,4,442,0.566979558629497,0.0327999243947738
140.980346679688,1.2215125,307519.84375,303603.5625,255270.546875,173365.40625,316358.71875,242214.140625,5,443,1.183698125668,0.397631589519825
140.995717366536,2.018335,630258.1875,505356.1875,298854.71875,1158383.5,673854.875,847242.25,4,444,0.535353411540343,0.0813787971583289
141.016459147135,1.26046366666667,196218.890625,134253.0625,129306.703125,97188.046875,141414.40625,142869.75,1,445,1.20527433580617,0.382280918439789
141.030960083008,5.99136,38285.5234375,20320.193359375,30946.056640625,121009.3515625,78461.2265625,71333.75,4,446,0.330688117348568,0.0482208322708485
141.051946004232,9.27452,184745.1875,124159.2578125,235909.390625,71116.3125,41371.84375,142988.59375,3,447,2.13253783734723,0.0948058890121811
141.052261352539,2.83862166666667,129532.7734375,239306.46875,112750.8828125,636152.1875,237779.28125,171627.109375,4,448,0.460605589276151,0.323572056366666
141.069625854492,7.21457833333333,17993.53515625,171789.796875,16840.875,271818.46875,100,12254.7255859375,4,449,0.727106606638583,0.816137128196681
141.088394165039,5.60103666666667,48991.29296875,81909.734375,58719.5859375,680909.4375,37213.91015625,62185.1328125,4,450,0.243007243965028,0.448438233574328
141.088572184245,3.050815,35290.9921875,100,100,134741.46875,181703.875,28259.123046875,5,451,0.102960639057845,0.143904309682638
141.127309163411,5.36652166666667,153893.75,128791.0390625,167566.9375,711132.75,318254.3125,197855.1875,4,452,0.366880888074461,0.236173063983369
141.958658854167,2.34847666666667,52373.1875,51105.9921875,39395.9453125,88342.5234375,172587.34375,76677.1328125,5,453,0.423199533777439,0.162474414101465
141.958694458008,1.97536166666667,519400.5625,491033.65625,559447.25,633699.25,556928,657374.3125,6,454,0.849502241018803,0.0725592220240125
141.983413696289,2.112055,151944.265625,132088.484375,119912.421875,223816.234375,127348.25,169672.9375,4,455,0.775568641786162,0.295906039819551
142.034993489583,1.52612966666667,225446.578125,238891.375,208516.4375,265353.78125,620530.0625,554203.25,5,456,0.467231734486892,0.142738962219578
142.09434000651,4.23317666666667,198861.265625,207389.28125,215443.953125,279922.25,262270.90625,326362.59375,6,457,0.715779614607353,0.0429393627714331
142.122639973958,4.11797,46389.21484375,108783.8203125,143065.3125,125782.1171875,70053.2109375,35488.5390625,3,458,1.28926751606877,0.594815298244594
142.122573852539,4.10744333333333,1058240.875,1132754.875,1249113.375,1460912.875,1352871.625,1327434.375,4,459,0.830699663272447,0.0314181547108452
142.158986409505,6.30852166666667,544890.75,769908.25,646134,1303446.5,441233.8125,1057538.25,4,460,0.699778748967587,0.389295018426108
142.918304443359,1.2215125,24361.55078125,15954.970703125,52098.55078125,95793.2265625,138091.65625,113594.1796875,5,461,0.265958678490521,0.0068565486604831
142.948038736979,3.59332,601789.9375,687914.5625,700401.1875,287282.875,131216.078125,174645.25,3,462,3.35518020241125,0.00202378853664744
142.948038736979,3.59332,168277.9375,240169.96875,320267.40625,36889.3125,39904.53515625,31595.423828125,3,463,6.72313138118148,0.0418587184406102
142.991195678711,1.925345,269428.625,231059.046875,224460.71875,437312.4375,245095.546875,365812.375,4,464,0.69159922733923,0.189139396656306
143.001719156901,1.39206366666667,277069.34375,291057.5,281183.46875,121869.171875,215006.203125,177217.65625,2,465,1.65205568034044,0.0509128865906516
143.038091023763,1.570914,100069.9375,117068.59375,140305.578125,116154.8671875,72982.6640625,94475,3,466,1.26032551453066,0.223080674631707
143.067799886068,1.169919,57409.296875,52437.62109375,36502.4140625,101764.9609375,34239.05078125,33336.41796875,4,467,0.864231490975441,0.771780124547892
143.070215861003,4.42493,742692.9375,882788.4375,654575.3125,1415333.5,1396376.125,1063896.125,4,468,0.588309759706595,0.0241155879058258
143.081161499023,9.778805,21169.701171875,17505.494140625,17104.51953125,31840.685546875,316427.21875,24500.451171875,5,469,0.149636400261519,0.386245201526454
143.085413614909,6.38768333333333,152344.765625,126312.0234375,129886.375,283785.40625,92580.4296875,126487.8046875,4,470,0.812449450608967,0.648119908643657
143.125915527344,4.11368833333333,82912.0078125,119678.59375,109534.4921875,130458.1328125,121193.7578125,135987.015625,6,471,0.80519547629902,0.135841407093703
143.14306640625,3.90780333333333,36762.75,50790.97265625,60911.34375,101713.0546875,55505.04296875,37615.734375,4,472,0.762008655572905,0.511824742600817
143.162358601888,6.30852166666667,58051.8046875,82602.2578125,72521.5703125,117463.1953125,32502.11328125,94750.59375,4,473,0.871114752947499,0.724035272688511
143.959019978841,1.925345,324012.78125,249168.8125,207427.25,755366.25,400067.21875,534085.1875,4,474,0.46203031902744,0.0877344498843528
143.996846516927,1.65979016666667,715456.125,715845,811572.75,471365.15625,841231.25,783494.0625,5,475,1.07002722851821,0.716591551648667
144.055435180664,1.21771566666667,114002.9140625,87923.4921875,105423.015625,26814.8046875,57376.359375,53903.984375,1,476,2.22563518959612,0.011503387999963
144.063293457031,2.30056166666667,55391.515625,48086.19140625,73658.7578125,169820.59375,120780.890625,115795.0078125,4,477,0.435871047730462,0.0317748350562937
144.063166300456,1.21125866666667,89938.78125,190283.765625,203373.265625,7244569.5,1612380.125,1791521,4,478,0.0454145791945592,0.208179908293109
144.073506673177,4.85722,56221.8203125,75927.453125,60657.24609375,111297.578125,108025.3984375,85270.1875,4,479,0.632996870184807,0.0248091434697927
144.074818929036,5.93169,164881.37890625,97163.2421875,140957.6015625,109001.9609375,21543.60546875,22823.1015625,1,480,2.62766983630819,0.0851294132596641
144.080830891927,5.937,14782169,14645162,15626604,79753.140625,15683.8076171875,17906.7265625,3,481,397.498449539742,0.000396614366474857
144.085494995117,5.937,96569.6328125,108999.6640625,179502.0390625,100,100,100,3,482,1283.57111979167,0.0382275013303059
144.109975179036,4.15347166666667,62959.58203125,64325.99609375,62155.24609375,94060.1875,76134.96875,112089.3671875,6,483,0.671098868304389,0.0959292011137671
144.138275146484,5.209985,27999.802734375,26397.91796875,56656.9921875,211197.765625,40299.421875,38826.2578125,4,484,0.382520649584767,0.40632166342002
144.956751505534,1.832535,206429.8125,141524.125,153845.34375,457955.5625,241595.6875,283276.28125,4,485,0.510566976702201,0.127047299208368
145.017364501953,1.35001166666667,188548.328125,186203.703125,199709.5,58914.55078125,118272.6953125,127172.4375,3,486,1.88744292432888,0.0476602896840736
145.034723917643,1.48220333333333,280023.125,303440.46875,308352.375,50249.65625,102829.5859375,89687.3515625,3,487,3.67355308230089,0.00103531634052005
145.04709370931,6.74969833333333,51053.49609375,30857.228515625,52390.26953125,44960.0390625,81848.4921875,156326.96875,6,488,0.474334705964547,0.266723080809411
145.051823933919,1.21771566666667,517459.03125,401217.84375,429731.15625,139842.578125,248904,208952.78125,1,489,2.25599711644329,0.00628094437866012
145.066441853841,1.21125866666667,4999.267578125,11056.666015625,11787.220703125,337662.4375,66855.390625,76685.9765625,4,490,0.0578614591689621,0.230407311377376
145.084101359049,5.937,1540960.875,143242,1623517.125,78015.0859375,23179.681640625,20106.85546875,3,491,27.2685551678215,0.157317890397619
145.085825602214,4.35011666666667,364009.40625,353333.4375,370641.53125,440421.125,441223,425627.21875,5,492,0.832255965987168,0.00051609000373136
145.101160685221,5.56207333333333,203086.625,173530.734375,144728.609375,258419.109375,147305.453125,169335.015625,4,493,0.906594705282303,0.669726498647661
145.101181030273,4.390455,223741.703125,341261.0625,267871.75,307017.9375,280074.375,254229.5625,2,494,0.989959420257556,0.945262673895234
145.12223815918,4.266565,805192.1875,925350.375,971939.125,1989210.625,478943.3125,1077809,4,495,0.76212914097893,0.588270019783328
145.954442342122,1.925345,135837.625,96589.7109375,83583.2421875,350647.21875,159300.171875,222011.515625,4,496,0.431732677103415,0.124159099412716
145.989888509115,1.17235383333333,665147.75,649958.8125,459834.375,708701.125,468281.28125,1077171,6,497,0.787409114472286,0.469957130537468
146.012537638346,1.43804633333333,121619.265625,94070.03125,108329.234375,58885.234375,142998.484375,80033.9140625,5,498,1.14933758494454,0.641326786625489
146.017298380534,1.21838433333333,103991.375,102846.1015625,106145.3828125,21247.71484375,67839.1640625,31784.404296875,3,499,2.58938972997441,0.044666965442585
146.023503621419,5.79622666666667,36653.83984375,44578.3359375,38269.59375,248399.859375,10426.1123046875,32644.17578125,4,500,0.409996600242793,0.528943194592101
146.029856363932,1.79592666666667,86912.0078125,83828.875,95775.6875,73241.3828125,142765.015625,112650.4140625,5,501,0.810926657157,0.412170544252045
146.06005859375,3.99139166666667,141215.046875,158267.984375,142482.828125,137247.171875,143402.75,133545.875,2,502,1.06704573708743,0.231223988513536
146.066294352214,1.21752783333333,973254.5,978485.9375,851189.0625,407133.46875,849373.625,639526.4375,2,503,1.47831219954855,0.130984983773442
146.080846150716,9.778805,31141.5703125,55745.13671875,50443.265625,67145.2421875,208713.40625,52721.13671875,5,504,0.417950156583569,0.328092988181882
146.096343994141,5.75718166666667,19034.333984375,18609.53125,29922.392578125,157124.46875,35811.81640625,25620.568359375,4,505,0.309147284679726,0.355530893264283
146.125544230143,4.266565,86690.46875,98338.546875,82013.671875,161277.96875,60093.328125,124619.5546875,4,506,0.771820082219027,0.468434084565906
146.99648030599,1.65979016666667,427339.03125,432181.0625,409207.3125,246076.0625,435487.59375,407679.71875,5,507,1.1647786301661,0.417816336594732
147.013666788737,1.21838433333333,443160.4375,455390,468863.25,104655.234375,260711.4375,230582.765625,3,508,2.29451292585539,0.0303444327863572
147.032735188802,1.305947,166143.796875,163424.96875,182424.65625,27308.353515625,24777.376953125,60304.9921875,3,509,4.55547762105726,0.00192637172037801
147.044016520182,4.19316333333333,89409.7109375,35600.7578125,70053.1171875,107510.1484375,111210.375,156632.84375,6,510,0.51967986167035,0.054344945792136
147.050338745117,1.21771566666667,438626.96875,391536.65625,374686.9375,190130.765625,248158.671875,263609.8125,1,511,1.71655770041071,0.00504246445829389
147.061925252279,9.11354333333333,823678.25,312955.40625,171522.859375,857265.1875,90367.3515625,389286,4,512,0.978486330619913,0.975927982052542
147.065007527669,5.60103666666667,105074.7265625,143421.265625,214519.46875,624935.375,122817.984375,95064.140625,4,513,0.54936621621822,0.540611482289079
147.065572102865,9.19289333333333,1519358.875,238642.609375,487542.71875,905095.9375,134927.9375,448606.5,1,514,1.50846324301625,0.613159070200572
147.066543579102,3.04975833333333,169808.25,153117.671875,127741.1484375,2413910.25,61714.08984375,1445196.75,4,515,0.114942013416496,0.232178019573486
147.091679890951,1.2215125,2992.21069335938,100,100,100,373752.15625,13257.4267578125,5,516,0.00824627142670077,0.405574225066486
147.101399739583,6.06922166666667,13823.7021484375,12637.6318359375,8701.349609375,282916.59375,22495.498046875,45808.515625,4,517,0.100115661925024,0.332902560250662
147.604202270508,7.10299666666667,138769.671875,142787.109375,171572.9375,193287.625,67902.828125,256670.9375,6,518,0.875001934790164,0.736815027915051
147.983647664388,1.2215125,126735.6875,97251.4140625,125577.0546875,164214.09375,310649.6875,216800.671875,5,519,0.505395578261452,0.11044345670334
148.039194742839,4.562805,147371.171875,225491.40625,252311.609375,136638.875,155838.640625,45924.80078125,3,520,1.84742880645498,0.108030399212975
148.050430297852,1.26046366666667,281721.625,274699.53125,273819.1875,126645.734375,250212.46875,185609.625,1,521,1.47606725618001,0.128805105060584
148.063873291016,1.21771566666667,138796.34375,127892.6015625,137154.609375,85485.3203125,137590.140625,91590.5859375,1,522,1.28340365507539,0.208753914372543
148.065063476562,9.075035,178119.890625,183675.5,218281.203125,426820.625,141275.28125,385302.875,4,523,0.608430181743533,0.296331178579057
148.06862894694,9.075035,125231.5234375,109283.1796875,97333.2890625,209386.609375,106190.078125,170837.921875,4,524,0.682232782057873,0.22441079350747
148.069951375326,3.04975833333333,20854.982421875,31535.88671875,22610.6640625,182858.21875,59976.9453125,95130.328125,4,525,0.221920684025086,0.137435671866735
148.079116821289,4.03361166666667,65036.1640625,61353.9609375,78304.1484375,33501.5703125,23378.70703125,102559.7890625,6,526,1.2838320884535,0.608687925172522
148.096527099609,9.778805,23892.384765625,45546.44921875,40894.234375,82951.140625,334205.46875,31818.5,5,527,0.24574428750174,0.35041558298106
148.096761067708,4.15347166666667,153285.75,155699.828125,143317.03125,188695.046875,164582.796875,189998.9375,6,528,0.832545444578578,0.049127381201984
148.56016031901,5.835235,9880.65625,100,8813.921875,209609.15625,28055.54296875,26153.46875,4,529,0.0712406513535727,0.311408921884832
148.957921346029,1.30463433333333,105606.5625,107299.578125,103451.25,51650.8671875,66861.6171875,67532.984375,2,530,1.70043050631944,0.0111771796220918
148.970403035482,1.74642166666667,149505.40625,153978.296875,152666.109375,84143.3359375,79319.125,88760.1328125,2,531,1.80852082169978,0.000243382298603316
148.988164265951,1.925345,27620.642578125,159762.140625,134954.296875,271800.3125,179283.96875,193919.921875,4,532,0.499744154404614,0.103912691536886
148.994323730469,1.39435116666667,336621.78125,318250.34375,379270.59375,199216.109375,51634.5390625,159525.578125,3,533,2.51998690911619,0.0285252815077043
149.012293497721,1.26157816666667,1868976.5,1907751.375,1963930.625,921278.25,1658983.375,1225511.875,3,534,1.50840781775374,0.0923981483346641
149.023147583008,8.20232,1368395.375,1747173.25,1573657.75,1439269.375,511572.4375,1325726.375,2,535,1.43113956635764,0.243631081069367
149.023091634115,8.19265,7428288.5,7680306.5,7136551.5,8623428,11371959,11385380,6,536,0.708878355331468,0.076203170957915
149.044835408529,4.40111166666667,203458.21875,303126.3125,385848.78125,137122.421875,214970.90625,357192.125,3,537,1.25821459973284,0.505529232865922
149.04677327474,1.26058616666667,1093943.5,1114879.25,1032031.875,347640.21875,971863.375,678959.4375,2,538,1.62167354327936,0.146047872079052
149.059666951497,5.99136,187651.71875,337042.03125,181605.171875,471411.1875,255719.25,286845.75,4,539,0.696563618142167,0.295491107245708
149.059666951497,5.99136,297774.875,391303.375,327581.3125,1704900.5,321549.03125,990789.375,4,540,0.33695030260748,0.23653245364204
149.062342325846,9.075035,136492.703125,161564.34375,125065.3828125,232974.1875,91360.4765625,192209.78125,4,541,0.819140411879792,0.540328362502057
149.09608968099,6.36266333333333,3039193.75,7483853,2361765.75,3342721.5,3701245.5,3660784.5,2,542,1.20365358317753,0.695635249669451
149.09608968099,6.36266333333333,3039193.75,7483853,2361765.75,5237265,3701245.5,3660784.5,2,543,1.02266138700618,0.95937216800528
149.11723836263,3.38148,69366.171875,88067.3203125,91210.4609375,170396.484375,96442.2265625,165347.96875,4,544,0.575316095592734,0.115012832969637
149.132451375326,5.87423166666667,292067.15625,413483.84375,292820.90625,1402570,368377.125,371949.5625,4,545,0.465898291818606,0.38304904907467
149.952967325846,2.62042333333333,12714.0810546875,19613.736328125,16479.71875,168783.59375,38890.57421875,63004.0546875,4,546,0.180315710860848,0.204645669784766
149.980779012044,1.2215125,40649.32421875,27759.2890625,31297.18359375,52506.87890625,107307.8984375,74856.484375,5,547,0.424874337593565,0.0982616538256437
150.026570638021,8.18545166666667,124311.3359375,157136.203125,135555.4375,187145.046875,12900.0185546875,132828.09375,4,548,1.25273836313549,0.642776544044577
150.026702880859,6.59148166666667,608733.25,651404.75,620730.25,791912.3125,879910.625,1032983.875,6,549,0.695379884917382,0.055769855089931
150.047617594401,1.26046366666667,172201.78125,152310.28125,162289.578125,55101.03125,171313.328125,116767.0703125,1,550,1.41849645264396,0.288604179367535
150.054936726888,3.66619333333333,85767.734375,80671.125,175321.484375,179342.28125,116943.296875,134589.359375,4,551,0.793177588218391,0.463891694931671
150.073857625326,4.31240166666667,187526.328125,179079.5,151016.078125,185154.53125,194599.59375,234960.671875,6,552,0.842052133577088,0.168016552727057
150.088851928711,4.02793666666667,928940.25,922977.8125,959490.5,1403945.125,1192649.125,1065842,4,553,0.767633446862044,0.100709491142532
150.091364542643,4.93561333333333,280374.125,288132.8125,252307.8125,1104937.375,315348,359671.6875,4,554,0.461143005802141,0.338203207808496
150.099431355794,6.36266333333333,367060.21875,880206.0625,253827.703125,603585.25,415290,357404.0625,2,555,1.09068992808464,0.855159394614503
150.135828653971,5.87423166666667,46261.859375,54496.6953125,36889.78515625,101571.8671875,67522.65625,61507.1640625,4,556,0.596909508061384,0.116661499043729
150.968597412109,2.02427,139686.984375,151421.765625,178846.140625,65914.5546875,62033.0234375,85587.9609375,3,557,2.20082751886771,0.00586249902361209
150.968607584635,1.929145,92717.1796875,151421.765625,149621.109375,43886.13671875,40342.453125,56286.14453125,2,558,2.80226879009463,0.0414418568355914
150.973551432292,1.39435116666667,129499.5078125,133454.671875,163848.0625,77612.3984375,51357.8828125,71013.609375,3,559,2.13418311271791,0.00637680586061144
150.983474731445,1.21771566666667,480012.71875,463464.28125,403704.53125,18650.962890625,23258.751953125,29209.376953125,1,560,18.9426143840211,0.00257271055243495
150.990798950195,1.705345,47644.98046875,46586.7578125,33949.24609375,91229.203125,102365.6015625,80374.375,5,561,0.467866438557827,0.00477507465676707
150.990798950195,1.705345,167494.765625,159293.484375,144070.375,103799.6171875,217453.625,166738.296875,5,562,0.964890960824004,0.879484678778143
151.005238850911,1.17277833333333,385355.78125,319434.78125,232875.84375,58527.43359375,60553.9921875,383518.03125,1,563,1.86563354403246,0.312497054572026
151.036331176758,9.314195,64998.3515625,51832.12109375,100938.625,87457.59375,40821.09375,65399.52734375,3,564,1.12438612588378,0.70760804136365
151.036677042643,2.79516333333333,100482.234375,108112.9609375,69931.1953125,113359.9375,104507.84375,119268.78125,6,565,0.826153024043484,0.230306562964669
151.03901163737,3.99231166666667,68927.40625,71506.984375,62661.29296875,105972.6484375,106434.546875,84452.9296875,5,566,0.684146055633945,0.0374617821658098
151.044982910156,1.61547783333333,187498.46875,193368.328125,180100.9375,104411.5,234929.90625,169416.765625,5,567,1.10262157029849,0.690163659133158
151.044982910156,1.61547783333333,143998.046875,151469.328125,125472.3359375,124043.40625,234929.90625,170829.078125,5,568,0.794522105573974,0.376577772872436
151.067891438802,5.835235,100,100,5608.54150390625,135739.640625,100,11533.05078125,4,569,0.0394139609481266,0.390783087204822
151.086522420247,4.06773666666667,348067.5,364845.90625,380015.8125,504501.125,408805.03125,362023.9375,4,570,0.856977518295937,0.282067592016494
151.092152913411,4.02793666666667,67167.7734375,105164.5390625,83377.265625,132171.109375,95228.921875,88551.7265625,4,571,0.80933108236337,0.316916185999426
151.111719767253,4.23317666666667,991225.75,1117176.25,1078009.125,1076841.75,975561.4375,1174059,6,572,0.987586693978573,0.856100227985548
151.148091634115,5.87423166666667,409283.03125,363444.3125,340509.03125,3477674.75,979490.6875,905242.4375,4,573,0.207600093269668,0.235780392133613
151.949854532878,2.57497333333333,10324.375,9479.7578125,8722.4580078125,104112.2890625,22935.587890625,48021.9453125,4,574,0.162944078260561,0.178698046582872
152.048782348633,5.835235,9495.7939453125,23315.783203125,25743.484375,393882.09375,28107.748046875,60126.1953125,4,575,0.121454291117376,0.350715553760731
152.070551554362,3.99231166666667,396388.625,340031.9375,379699.0625,380587.40625,1544357.5,431179,5,576,0.473710071885147,0.390103883713988
152.070673624674,2.53110166666667,405307.40625,387592.78125,397652.8125,378980.34375,1800506.25,290805.8125,5,577,0.481948208636283,0.475160294415919
152.107030232747,4.390455,411881.53125,510669.28125,397418.78125,423846.15625,442414.03125,370847.6875,2,578,1.06698018857086,0.54990851025651
152.115122477214,5.24909333333333,48154.53515625,39895.89453125,37812.0546875,179164.703125,49723.921875,48911.6640625,4,579,0.453068226817731,0.362445846832998
152.151438395182,5.87423166666667,81338.9375,85996.4609375,64672.1640625,439119.6875,143979.390625,99728.828125,4,580,0.339774576253268,0.293579003031717
152.543553670247,9.79669666666667,404792.03125,496277.03125,672149.25,555248.5625,696965.3125,833092.1875,6,581,0.754430412298291,0.202847215141842
152.670018513997,9.659625,62024.71484375,79150.609375,147940.140625,222892.5,144159.921875,146062.96875,4,582,0.563451165422251,0.113074464653321
152.794026692708,9.79669666666667,225817.59375,270212.5625,348158.59375,303729.28125,395813.1875,474318.15625,6,583,0.719155862306907,0.15235394464803
152.919540405273,9.659625,100,50548.375,56270.71484375,131002.4765625,92396.484375,86008.8046875,4,584,0.345560460086626,0.0439521365032593
152.952728271484,1.65923283333333,989924.5,946235.125,1063068,363305.71875,580310.0625,547204.3125,3,585,2.01179715619191,0.00724513618702614
152.969223022461,2.1585,167422.15625,131274.765625,120001.4296875,108612.2265625,64365.9453125,102162.828125,1,586,1.52175921277636,0.0738240168233577
152.980489095052,1.21771566666667,187332.234375,128631.0078125,155022.71875,100,21719.142578125,10222.4599609375,1,587,14.6992011514815,0.00714625374711638
153.043045043945,9.79669666666667,146479.90625,195045.265625,210057.296875,198360.890625,223702.359375,280296.8125,6,588,0.785327210642761,0.182857603217415
153.051966349284,9.47382333333333,162223.953125,130350.015625,195048.796875,185189.8125,98910.453125,173831.78125,3,589,1.0648365165806,0.780225415501124
153.052302042643,2.88140666666667,296328.90625,282068.25,264761.90625,424500.8125,281443.4375,371483.21875,4,590,0.782566889145873,0.198094881235194
153.054580688477,4.50373166666667,668560.4375,675443.8125,558709.5,847777.5,724519.6875,702623.6875,4,591,0.836386782023792,0.105121109107099
153.060368855794,5.835235,8420.6259765625,100,100,155027.75,14172.0830078125,13722.7998046875,4,592,0.0471271697986047,0.341999267064956
153.088516235352,6.82834833333333,58143.4765625,132865.71875,106916.71875,175066.5,119172.4140625,185479.515625,6,593,0.621043294618837,0.11429996867331
153.09092203776,4.817995,661417,576146.25,595185.5,2457670,800890.5,710931.6875,4,594,0.461708617482951,0.336399612552043
153.091023763021,3.46602,2782299,2704734,2711000.25,2870191.75,2861034.25,2880575,6,595,0.951953400920435,0.0261865396540512
153.102259318034,2.30266166666667,14198.2470703125,12879.873046875,10252.7216796875,30476.5,120145.5859375,20167.17578125,5,596,0.218578389655142,0.296089890266914
153.127314249674,5.75718166666667,472174.3125,462770.46875,488753.75,1532711.5,661835.75,800509.9375,4,597,0.475349364677198,0.192004723921393
153.162709554036,9.75800166666667,48312.08203125,74516.6484375,81402.0078125,110252.515625,69845.046875,115220.328125,6,598,0.691562363015067,0.166950251825177
153.29307047526,9.79669666666667,29379.677734375,60486.57421875,78224.6015625,71473.4453125,79844.921875,125710.8828125,6,599,0.606762114526264,0.177483240551173
154.032521565755,9.63130333333333,68837.3203125,120795.609375,142601.140625,91390.9921875,87018.1875,117126.53125,3,600,1.12417571892948,0.646292949497454
154.094334920247,4.31240166666667,243029.609375,252589.59375,241890.78125,305386.0625,313185.46875,317629.75,6,601,0.787768612525598,0.000180841087342345
154.122533162435,4.35011666666667,124550.28125,207923.953125,213622.4375,228601.1875,278687.09375,193164.046875,5,602,0.779634316209376,0.248654930310274
154.281809488932,9.63130333333333,47756.52734375,81605.703125,117132.1796875,41049.01171875,56829.3671875,74349.453125,3,603,1.43121124645826,0.349574127914622
154.985727945964,1.65979016666667,115989.328125,131642.640625,110341.109375,145122.6875,185770.859375,149536.03125,5,604,0.745110406237022,0.0675911661893144
155.032068888346,1.21771566666667,434107.71875,359730.375,298524.875,161476.0625,294675.46875,292204.96875,1,605,1.4596826094916,0.124457458113947
155.067815144857,3.00776166666667,385474.53125,128928.5859375,126840.671875,400955.03125,56529.40625,328074.78125,4,606,0.816289560044705,0.741124521267258
155.104197184245,3.34241333333333,912193.375,921663.375,1023960.25,14218.6181640625,1319208.375,1609672.375,6,607,0.971022939596748,0.959122891941229
155.106562296549,4.66093,748445.25,698698.75,702062.6875,3502117.25,1041013.3125,858629.875,4,608,0.397871529544298,0.331274105053037
155.142979939779,6.45378,83928.2421875,103998.421875,87960.015625,129720.8125,141095.578125,120220.296875,5,609,0.705526331688507,0.011145556862794
155.56792195638,5.79622666666667,100,100,100,359432.21875,20287.1796875,37409.71484375,4,610,0.000719201778173955,1
156.057454427083,5.09242666666667,54580.48828125,51190.56640625,39643.5625,329063.46875,58744.67578125,49598.82421875,4,611,0.332446960328636,0.399606627172661
156.08073425293,5.44469333333333,38454.16796875,36524.91015625,49792.1875,201012.734375,58730.37890625,35721.7578125,4,612,0.422287986937745,0.385770384949733
156.109934488932,4.58239833333333,92486.671875,75317.7421875,74808.4296875,512279.71875,117145.8203125,86746.6953125,4,613,0.33876326406556,0.368505145028522
156.138203938802,4.50373166666667,116450.1796875,181510.28125,162166.25,315254.03125,174489.875,167138.703125,4,614,0.700470227664109,0.307002209908946
156.138341267904,2.071795,35261.921875,181510.28125,138539.0625,38707.390625,226626.296875,30950.275390625,5,615,1.19922543953608,0.813255388311911
156.174718221029,6.59148166666667,807661.8125,697518.8125,1020688.3125,1469669.625,1064631.875,1751358.5,6,616,0.589376884190533,0.0804143127700316
156.548904418945,5.835235,100,10025.7734375,27542.46875,258783.390625,30352.826171875,65348.57421875,4,617,0.106261941674783,0.274683959475415
156.990712483724,1.925345,120591.7265625,103308.9609375,93024.015625,270934.9375,125413.1875,190823.96875,4,618,0.53974755697422,0.161488216616448
157.017395019531,1.35001166666667,176053.359375,192790.96875,199558.609375,89185.8984375,132600.203125,110019.90625,3,619,1.7130580041251,0.0105716677928414
157.029393513997,1.21771566666667,202511.71875,190631.09375,123958.4453125,73108.4140625,125225.96875,122991.8828125,1,620,1.60927167533817,0.101773049515662
157.047073364258,2.88086833333333,103309.265625,94290.34375,88555.8515625,127732.3046875,146984.6875,117846.8203125,5,621,0.72893998841908,0.035180887931545
157.046930948893,1.13260616666667,94170.6953125,94290.34375,81337.890625,92825.515625,110484.640625,85771.8984375,5,622,0.933295323292049,0.501615784572339
157.083312988281,9.43338,453502.5625,400508.21875,575676.3125,72856.96875,68665.46875,253952.484375,3,623,3.61511442235493,0.0133499322409981
157.0859375,4.93561333333333,3104000.25,3199919,3036900.75,3815875.75,3697203.75,3314920.25,4,624,0.862654249691869,0.0705524198135477
